t,Bus_2_Vm,Bus_3_Vm,GenClassical_genrou_2_1_speed,GenClassical_genrou_3_1_speed
2.150000000000e+00,1.046353459360e+00,9.563820958100e-01,9.929776788000e-01,1.004411816600e+00
2.154167000000e+00,1.045686125760e+00,9.570729732500e-01,9.934702516000e-01,1.004730224600e+00
2.158333000000e+00,1.045058608060e+00,9.578018188500e-01,9.939936399000e-01,1.005009889600e+00
2.162500000000e+00,1.044478893280e+00,9.585629701600e-01,9.945459366000e-01,1.005249857900e+00
2.166667000000e+00,1.043954849240e+00,9.593505263300e-01,9.951248169000e-01,1.005449175800e+00
2.170833000000e+00,1.043494343760e+00,9.601588249200e-01,9.957277775000e-01,1.005606889700e+00
2.175000000000e+00,1.043104648590e+00,9.609830975500e-01,9.963526130000e-01,1.005722999600e+00
2.179167000000e+00,1.042792558670e+00,9.618183970500e-01,9.969965816000e-01,1.005797147800e+00
2.183333000000e+00,1.042564392090e+00,9.626600742300e-01,9.976568222000e-01,1.005829691900e+00
2.187500000000e+00,1.042425394060e+00,9.635043740300e-01,9.983308911000e-01,1.005821108800e+00
2.191667000000e+00,1.042379975320e+00,9.643473029100e-01,9.990157485000e-01,1.005772113800e+00
2.195833000000e+00,1.042431831360e+00,9.651852250100e-01,9.997083545000e-01,1.005684018100e+00
2.200000000000e+00,1.042583227160e+00,9.660151004800e-01,1.000405907600e+00,1.005557894700e+00
2.204167000000e+00,1.042835235600e+00,9.668337702800e-01,1.001105308500e+00,1.005395412400e+00
2.208333000000e+00,1.043187618260e+00,9.676380753500e-01,1.001803278900e+00,1.005198478700e+00
2.212500000000e+00,1.043638944630e+00,9.684255123100e-01,1.002497077000e+00,1.004969120000e+00
2.216667000000e+00,1.044186592100e+00,9.691929817200e-01,1.003183364900e+00,1.004709482200e+00
2.220833000000e+00,1.044825911520e+00,9.699375629400e-01,1.003858923900e+00,1.004422307000e+00
2.225000000000e+00,1.045551776890e+00,9.706566929800e-01,1.004521012300e+00,1.004109978700e+00
2.229167000000e+00,1.046357154850e+00,9.713470935800e-01,1.005166411400e+00,1.003775239000e+00
2.233333000000e+00,1.047233939170e+00,9.720054864900e-01,1.005791902500e+00,1.003421425800e+00
2.237500000000e+00,1.048173069950e+00,9.726288318600e-01,1.006394743900e+00,1.003051161800e+00
2.241667000000e+00,1.049164414410e+00,9.732136130300e-01,1.006972193700e+00,1.002667665500e+00
2.245833000000e+00,1.050196528430e+00,9.737560153000e-01,1.007521033300e+00,1.002274394000e+00
2.250000000000e+00,1.051258206370e+00,9.742526412000e-01,1.008038878400e+00,1.001874327700e+00
2.254167000000e+00,1.052337050440e+00,9.746995568300e-01,1.008523225800e+00,1.001470685000e+00
2.258333000000e+00,1.053420066830e+00,9.750928878800e-01,1.008971333500e+00,1.001067042400e+00
2.262500000000e+00,1.054495096210e+00,9.754291772800e-01,1.009381175000e+00,1.000666260700e+00
2.266667000000e+00,1.055549383160e+00,9.757046699500e-01,1.009750604600e+00,1.000271558800e+00
2.270833000000e+00,1.056570529940e+00,9.759160280200e-01,1.010077595700e+00,9.998863339000e-01
2.275000000000e+00,1.057547211650e+00,9.760603308700e-01,1.010360479400e+00,9.995132089000e-01
2.279167000000e+00,1.058468341830e+00,9.761349558800e-01,1.010597705800e+00,9.991552234000e-01
2.283333000000e+00,1.059323787690e+00,9.761379361200e-01,1.010787963900e+00,9.988150597000e-01
2.287500000000e+00,1.060105085370e+00,9.760679006600e-01,1.010930061300e+00,9.984951615000e-01
2.291667000000e+00,1.060804486270e+00,9.759242534600e-01,1.011023402200e+00,9.981979728000e-01
2.295833000000e+00,1.061416029930e+00,9.757071733500e-01,1.011067271200e+00,9.979255795000e-01
2.300000000000e+00,1.061935424800e+00,9.754177928000e-01,1.011061191600e+00,9.976798296000e-01
2.304167000000e+00,1.062359571460e+00,9.750581979800e-01,1.011005282400e+00,9.974623919000e-01
2.308333000000e+00,1.062687516210e+00,9.746315479300e-01,1.010899663000e+00,9.972747564000e-01
2.312500000000e+00,1.062919855120e+00,9.741416573500e-01,1.010744690900e+00,9.971179366000e-01
2.316667000000e+00,1.063058733940e+00,9.735937714600e-01,1.010541081400e+00,9.969928265000e-01
2.320833000000e+00,1.063108205800e+00,9.729940891300e-01,1.010289788200e+00,9.969000816000e-01
2.325000000000e+00,1.063073635100e+00,9.723492264700e-01,1.009991884200e+00,9.968399405000e-01
2.329167000000e+00,1.062961936000e+00,9.716671705200e-01,1.009648919100e+00,9.968124032000e-01
2.333333000000e+00,1.062781095500e+00,9.709565639500e-01,1.009262323400e+00,9.968172908000e-01
2.337500000000e+00,1.062540292740e+00,9.702262878400e-01,1.008834004400e+00,9.968540072000e-01
2.341667000000e+00,1.062249660490e+00,9.694860577600e-01,1.008365988700e+00,9.969217777000e-01
2.345833000000e+00,1.061920046810e+00,9.687460660900e-01,1.007860541300e+00,9.970196486000e-01
2.350000000000e+00,1.061562299730e+00,9.680161476100e-01,1.007319808000e+00,9.971461892000e-01
2.354167000000e+00,1.061188101770e+00,9.673065543200e-01,1.006746411300e+00,9.973000884000e-01
2.358333000000e+00,1.060808658600e+00,9.666274786000e-01,1.006143093100e+00,9.974793792000e-01
2.362500000000e+00,1.060434937480e+00,9.659882783900e-01,1.005512356800e+00,9.976823330000e-01
2.366667000000e+00,1.060077548030e+00,9.653981924100e-01,1.004857301700e+00,9.979068041000e-01
2.370833000000e+00,1.059746503830e+00,9.648659229300e-01,1.004181027400e+00,9.981504679000e-01
2.375000000000e+00,1.059450507160e+00,9.643990397500e-01,1.003486156500e+00,9.984110594000e-01
2.379167000000e+00,1.059197425840e+00,9.640042781800e-01,1.002776026700e+00,9.986859560000e-01
2.383333000000e+00,1.058994054790e+00,9.636875987100e-01,1.002053976100e+00,9.989724755000e-01
2.387500000000e+00,1.058845520020e+00,9.634532928500e-01,1.001322865500e+00,9.992680550000e-01
2.391667000000e+00,1.058755517010e+00,9.633048176800e-01,1.000586152100e+00,9.995698333000e-01
2.395833000000e+00,1.058726191520e+00,9.632443189600e-01,9.998471141000e-01,9.998749495000e-01
2.400000000000e+00,1.058758378030e+00,9.632723927500e-01,9.991087914000e-01,1.000180721300e+00
2.404167000000e+00,1.058850884440e+00,9.633885026000e-01,9.983745813000e-01,1.000484228100e+00
2.408333000000e+00,1.059001088140e+00,9.635906815500e-01,9.976478815000e-01,1.000782489800e+00
2.412500000000e+00,1.059205055240e+00,9.638757109600e-01,9.969316125000e-01,1.001073002800e+00
2.416667000000e+00,1.059457063670e+00,9.642392396900e-01,9.962289929000e-01,1.001352906200e+00
2.420833000000e+00,1.059750199320e+00,9.646754264800e-01,9.955434799000e-01,1.001619577400e+00
2.425000000000e+00,1.060076475140e+00,9.651778340300e-01,9.948776960000e-01,1.001870393800e+00
2.429167000000e+00,1.060426831250e+00,9.657388329500e-01,9.942348599000e-01,1.002103090300e+00
2.433333000000e+00,1.060790896420e+00,9.663497805600e-01,9.936180115000e-01,1.002315282800e+00
2.437500000000e+00,1.061158537860e+00,9.670020341900e-01,9.930295944000e-01,1.002504825600e+00
2.441667000000e+00,1.061518311500e+00,9.676857590700e-01,9.924725294000e-01,1.002669811200e+00
2.445833000000e+00,1.061859011650e+00,9.683910012200e-01,9.919494987000e-01,1.002808451700e+00
2.450000000000e+00,1.062169551850e+00,9.691080451000e-01,9.914626479000e-01,1.002919197100e+00
2.454167000000e+00,1.062438964840e+00,9.698266387000e-01,9.910143018000e-01,1.003000736200e+00
2.458333000000e+00,1.062656521800e+00,9.705367088300e-01,9.906067252000e-01,1.003051996200e+00
2.462500000000e+00,1.062812805180e+00,9.712291955900e-01,9.902415872000e-01,1.003072142600e+00
2.466667000000e+00,1.062898755070e+00,9.718948006600e-01,9.899207354000e-01,1.003060460100e+00
2.470833000000e+00,1.062906861310e+00,9.725250005700e-01,9.896456599000e-01,1.003016829500e+00
2.475000000000e+00,1.062830805780e+00,9.731123447400e-01,9.894174933000e-01,1.002941131600e+00
2.479167000000e+00,1.062665581700e+00,9.736497998200e-01,9.892373681000e-01,1.002833485600e+00
2.483333000000e+00,1.062407851220e+00,9.741314053500e-01,9.891061187000e-01,1.002694606800e+00
2.487500000000e+00,1.062055826190e+00,9.745523333500e-01,9.890241623000e-01,1.002525210400e+00
2.491667000000e+00,1.061609506610e+00,9.749085307100e-01,9.889918566000e-01,1.002326250100e+00
2.495833000000e+00,1.061070680620e+00,9.751968979800e-01,9.890092611000e-01,1.002099156400e+00
2.500000000000e+00,1.060442447660e+00,9.754156470300e-01,9.890761375000e-01,1.001845479000e+00
2.504167000000e+00,1.059729814530e+00,9.755635857600e-01,9.891920686000e-01,1.001566886900e+00
2.508333000000e+00,1.058939576150e+00,9.756405949600e-01,9.893561602000e-01,1.001265764200e+00
2.512500000000e+00,1.058079123500e+00,9.756473898900e-01,9.895676970000e-01,1.000944018400e+00
2.516667000000e+00,1.057157754900e+00,9.755854010600e-01,9.898253083000e-01,1.000604152700e+00
2.520833000000e+00,1.056186079980e+00,9.754565954200e-01,9.901275635000e-01,1.000249028200e+00
2.525000000000e+00,1.055174469950e+00,9.752635955800e-01,9.904729128000e-01,9.998810887000e-01
2.529167000000e+00,1.054135203360e+00,9.750094413800e-01,9.908595681000e-01,9.995033145000e-01
2.533333000000e+00,1.053080677990e+00,9.746975898700e-01,9.912852645000e-01,9.991188645000e-01
2.537500000000e+00,1.052022933960e+00,9.743314385400e-01,9.917480946000e-01,9.987305999000e-01
2.541667000000e+00,1.050974726680e+00,9.739147424700e-01,9.922455549000e-01,9.983417392000e-01
2.545833000000e+00,1.049948692320e+00,9.734514355700e-01,9.927750826000e-01,9.979555607000e-01
2.550000000000e+00,1.048956394200e+00,9.729449749000e-01,9.933341742000e-01,9.975750446000e-01
2.554167000000e+00,1.048009276390e+00,9.723991155600e-01,9.939200878000e-01,9.972034693000e-01
2.558333000000e+00,1.047118425370e+00,9.718175530400e-01,9.945297837000e-01,9.968439937000e-01
2.562500000000e+00,1.046292901040e+00,9.712033271800e-01,9.951606989000e-01,9.964995384000e-01
2.566667000000e+00,1.045541644100e+00,9.705597758300e-01,9.958095551000e-01,9.961731434000e-01
2.570833000000e+00,1.044872403140e+00,9.698900580400e-01,9.964733124000e-01,9.958677888000e-01
2.575000000000e+00,1.044291019440e+00,9.691967368100e-01,9.971491694000e-01,9.955860376000e-01
2.579167000000e+00,1.043802499770e+00,9.684826135600e-01,9.978338480000e-01,9.953305721000e-01
2.583333000000e+00,1.043410658840e+00,9.677506089200e-01,9.985241294000e-01,9.951038361000e-01
2.587500000000e+00,1.043117284770e+00,9.670027494400e-01,9.992172122000e-01,9.949079752000e-01
2.591667000000e+00,1.042923450470e+00,9.662419557600e-01,9.999098778000e-01,9.947451353000e-01
2.595833000000e+00,1.042828679080e+00,9.654709100700e-01,1.000598907500e+00,9.946170449000e-01
2.600000000000e+00,1.042831063270e+00,9.646919965700e-01,1.001281619100e+00,9.945253134000e-01
2.604167000000e+00,1.042927861210e+00,9.639083743100e-01,1.001954913100e+00,9.944712520000e-01
2.608333000000e+00,1.043114900590e+00,9.631232023200e-01,1.002615690200e+00,9.944559932000e-01
2.612500000000e+00,1.043387413020e+00,9.623395800600e-01,1.003261447000e+00,9.944802523000e-01
2.616667000000e+00,1.043739318850e+00,9.615613222100e-01,1.003889322300e+00,9.945446253000e-01
2.620833000000e+00,1.044163942340e+00,9.607926011100e-01,1.004496693600e+00,9.946492910000e-01
2.625000000000e+00,1.044654488560e+00,9.600372910500e-01,1.005081176800e+00,9.947943091000e-01
2.629167000000e+00,1.045203208920e+00,9.593003392200e-01,1.005640149100e+00,9.949793220000e-01
2.633333000000e+00,1.045801997180e+00,9.585869312300e-01,1.006171345700e+00,9.952036142000e-01
2.637500000000e+00,1.046442985530e+00,9.579019546500e-01,1.006672978400e+00,9.954664111000e-01
2.641667000000e+00,1.047118067740e+00,9.572511315300e-01,1.007142663000e+00,9.957665205000e-01
2.645833000000e+00,1.047819137570e+00,9.566403627400e-01,1.007578730600e+00,9.961023331000e-01
2.650000000000e+00,1.048538565640e+00,9.560753107100e-01,1.007979631400e+00,9.964723587000e-01
2.654167000000e+00,1.049268960950e+00,9.555620551100e-01,1.008343577400e+00,9.968745112000e-01
2.658333000000e+00,1.050003170970e+00,9.551067352300e-01,1.008669495600e+00,9.973064065000e-01
2.662500000000e+00,1.050735116000e+00,9.547149539000e-01,1.008956193900e+00,9.977657795000e-01
2.666667000000e+00,1.051458716390e+00,9.543924331700e-01,1.009202718700e+00,9.982499480000e-01
2.670833000000e+00,1.052168726920e+00,9.541445970500e-01,1.009408235500e+00,9.987558126000e-01
2.675000000000e+00,1.052861094470e+00,9.539763331400e-01,1.009572267500e+00,9.992805123000e-01
2.679167000000e+00,1.053531765940e+00,9.538919329600e-01,1.009694337800e+00,9.998208284000e-01
2.683333000000e+00,1.054177641870e+00,9.538953304300e-01,1.009774327300e+00,1.000373005900e+00
2.687500000000e+00,1.054796934130e+00,9.539894461600e-01,1.009812235800e+00,1.000934124000e+00
2.691667000000e+00,1.055387735370e+00,9.541766643500e-01,1.009808182700e+00,1.001500129700e+00
2.695833000000e+00,1.055949330330e+00,9.544582366900e-01,1.009762764000e+00,1.002067208300e+00
2.700000000000e+00,1.056481719020e+00,9.548348188400e-01,1.009676218000e+00,1.002632021900e+00
2.704167000000e+00,1.056985139850e+00,9.553058147400e-01,1.009549498600e+00,1.003190517400e+00
2.708333000000e+00,1.057460427280e+00,9.558695554700e-01,1.009383559200e+00,1.003738880200e+00
2.712500000000e+00,1.057909250260e+00,9.565238952600e-01,1.009179353700e+00,1.004273414600e+00
2.716667000000e+00,1.058333396910e+00,9.572650790200e-01,1.008938193300e+00,1.004790306100e+00
2.720833000000e+00,1.058734655380e+00,9.580885767900e-01,1.008661389400e+00,1.005285620700e+00
2.725000000000e+00,1.059115648270e+00,9.589892625800e-01,1.008350491500e+00,1.005756259000e+00
2.729167000000e+00,1.059478759770e+00,9.599608182900e-01,1.008007168800e+00,1.006198287000e+00
2.733333000000e+00,1.059826493260e+00,9.609959721600e-01,1.007633209200e+00,1.006608367000e+00
2.737500000000e+00,1.060161590580e+00,9.620874524100e-01,1.007230520200e+00,1.006983637800e+00
2.741667000000e+00,1.060486316680e+00,9.632268548000e-01,1.006801009200e+00,1.007320761700e+00
2.745833000000e+00,1.060802936550e+00,9.644052386300e-01,1.006346941000e+00,1.007616996800e+00
2.750000000000e+00,1.061113715170e+00,9.656141996400e-01,1.005870223000e+00,1.007869958900e+00
2.754167000000e+00,1.061420440670e+00,9.668443203000e-01,1.005373120300e+00,1.008077263800e+00
2.758333000000e+00,1.061724662780e+00,9.680861234700e-01,1.004858136200e+00,1.008236765900e+00
2.762500000000e+00,1.062027812000e+00,9.693310856800e-01,1.004327416400e+00,1.008346796000e+00
2.766667000000e+00,1.062330484390e+00,9.705701470400e-01,1.003783345200e+00,1.008406043100e+00
2.770833000000e+00,1.062633395200e+00,9.717944860500e-01,1.003228306800e+00,1.008413434000e+00
2.775000000000e+00,1.062936663630e+00,9.729966521300e-01,1.002664685200e+00,1.008368015300e+00
2.779167000000e+00,1.063240051270e+00,9.741687774700e-01,1.002094984100e+00,1.008269667600e+00
2.783333000000e+00,1.063542962070e+00,9.753037095100e-01,1.001521587400e+00,1.008118152600e+00
2.787500000000e+00,1.063844442370e+00,9.763957858100e-01,1.000946641000e+00,1.007913947100e+00
2.791667000000e+00,1.064143180850e+00,9.774392247200e-01,1.000372767400e+00,1.007657527900e+00
2.795833000000e+00,1.064437389370e+00,9.784288406400e-01,9.998023510000e-01,1.007350325600e+00
2.800000000000e+00,1.064725279810e+00,9.793606996500e-01,9.992374182000e-01,1.006993293800e+00
2.804167000000e+00,1.065004706380e+00,9.802318215400e-01,9.986802340000e-01,1.006588339800e+00
2.808333000000e+00,1.065273165700e+00,9.810388684300e-01,9.981331825000e-01,1.006137847900e+00
2.812500000000e+00,1.065528035160e+00,9.817799925800e-01,9.975980520000e-01,1.005643844600e+00
2.816667000000e+00,1.065766334530e+00,9.824532270400e-01,9.970769882000e-01,1.005109190900e+00
2.820833000000e+00,1.065985202790e+00,9.830570817000e-01,9.965721369000e-01,1.004537105600e+00
2.825000000000e+00,1.066181421280e+00,9.835908412900e-01,9.960849881000e-01,1.003930449500e+00
2.829167000000e+00,1.066351771350e+00,9.840536117600e-01,9.956173897000e-01,1.003293037400e+00
2.833333000000e+00,1.066493153570e+00,9.844444990200e-01,9.951711893000e-01,1.002628922500e+00
2.837500000000e+00,1.066602110860e+00,9.847632050500e-01,9.947476983000e-01,1.001941442500e+00
2.841667000000e+00,1.066675543790e+00,9.850087761900e-01,9.943484068000e-01,1.001235127400e+00
2.845833000000e+00,1.066710233690e+00,9.851804971700e-01,9.939746857000e-01,1.000514507300e+00
2.850000000000e+00,1.066703200340e+00,9.852772951100e-01,9.936275482000e-01,9.997835159000e-01
2.854167000000e+00,1.066651225090e+00,9.852980375300e-01,9.933082461000e-01,9.990469813000e-01
2.858333000000e+00,1.066551804540e+00,9.852412343000e-01,9.930176139000e-01,9.983095527000e-01
2.862500000000e+00,1.066402435300e+00,9.851050972900e-01,9.927564859000e-01,9.975755811000e-01
2.866667000000e+00,1.066200613980e+00,9.848876595500e-01,9.925255179000e-01,9.968499541000e-01
2.870833000000e+00,1.065944671630e+00,9.845868349100e-01,9.923253655000e-01,9.961373210000e-01
2.875000000000e+00,1.065632700920e+00,9.842002391800e-01,9.921562672000e-01,9.954420328000e-01
2.879167000000e+00,1.065263748170e+00,9.837254881900e-01,9.920185804000e-01,9.947686791000e-01
2.883333000000e+00,1.064836978910e+00,9.831604957600e-01,9.919125438000e-01,9.941217899000e-01
2.887500000000e+00,1.064351916310e+00,9.825027585000e-01,9.918380976000e-01,9.935053587000e-01
2.891667000000e+00,1.063808918000e+00,9.817506074900e-01,9.917951822000e-01,9.929234982000e-01
2.895833000000e+00,1.063208818440e+00,9.809027314200e-01,9.917835593000e-01,9.923802614000e-01
2.900000000000e+00,1.062552571300e+00,9.799578785900e-01,9.918029308000e-01,9.918789864000e-01
2.904167000000e+00,1.061842322350e+00,9.789159297900e-01,9.918528795000e-01,9.914231300000e-01
2.908333000000e+00,1.061080694200e+00,9.777778983100e-01,9.919327497000e-01,9.910159111000e-01
2.912500000000e+00,1.060270428660e+00,9.765447378200e-01,9.920419455000e-01,9.906598926000e-01
2.916667000000e+00,1.059415459630e+00,9.752194285400e-01,9.921797514000e-01,9.903576970000e-01
2.920833000000e+00,1.058520436290e+00,9.738061428100e-01,9.923452735000e-01,9.901113510000e-01
2.925000000000e+00,1.057589888570e+00,9.723092913600e-01,9.925376177000e-01,9.899225235000e-01
2.929167000000e+00,1.056629419330e+00,9.707355499300e-01,9.927557111000e-01,9.897927046000e-01
2.933333000000e+00,1.055645465850e+00,9.690930247300e-01,9.929984808000e-01,9.897227883000e-01
2.937500000000e+00,1.054644107820e+00,9.673900604200e-01,9.932647943000e-01,9.897134304000e-01
2.941667000000e+00,1.053632497790e+00,9.656373262400e-01,9.935535192000e-01,9.897647500000e-01
2.945833000000e+00,1.052618384360e+00,9.638468027100e-01,9.938632250000e-01,9.898765683000e-01
2.950000000000e+00,1.051608920100e+00,9.620303511600e-01,9.941927195000e-01,9.900484085000e-01
2.954167000000e+00,1.050612211230e+00,9.602020382900e-01,9.945406914000e-01,9.902791977000e-01
2.958333000000e+00,1.049636602400e+00,9.583768844600e-01,9.949055314000e-01,9.905675054000e-01
2.962500000000e+00,1.048689842220e+00,9.565693736100e-01,9.952861071000e-01,9.909119010000e-01
2.966667000000e+00,1.047780156140e+00,9.547954201700e-01,9.956808090000e-01,9.913102388000e-01
2.970833000000e+00,1.046915769580e+00,9.530717730500e-01,9.960881472000e-01,9.917600155000e-01
2.975000000000e+00,1.046103954320e+00,9.514135122300e-01,9.965067506000e-01,9.922588468000e-01
2.979167000000e+00,1.045352220540e+00,9.498370885800e-01,9.969351292000e-01,9.928036332000e-01
2.983333000000e+00,1.044667720790e+00,9.483582973500e-01,9.973716736000e-01,9.933910370000e-01
2.987500000000e+00,1.044056534770e+00,9.469913244200e-01,9.978150725000e-01,9.940179586000e-01
2.991667000000e+00,1.043524622920e+00,9.457506537400e-01,9.982637167000e-01,9.946806431000e-01
2.995833000000e+00,1.043077349660e+00,9.446493983300e-01,9.987160563000e-01,9.953749776000e-01
3.000000000000e+00,1.042718648910e+00,9.436988830600e-01,9.991708398000e-01,9.960973263000e-01
3.004167000000e+00,1.042452335360e+00,9.429095387500e-01,9.996263981000e-01,9.968433976000e-01
3.008333000000e+00,1.042281150820e+00,9.422901868800e-01,1.000081300700e+00,9.976087213000e-01
3.012500000000e+00,1.042206645010e+00,9.418475031900e-01,1.000534176800e+00,9.983892441000e-01
3.016667000000e+00,1.042229890820e+00,9.415866732600e-01,1.000983595800e+00,9.991803765000e-01
3.020833000000e+00,1.042350649830e+00,9.415108561500e-01,1.001428008100e+00,9.999774694000e-01
3.025000000000e+00,1.042567968370e+00,9.416211247400e-01,1.001866340600e+00,1.000776171700e+00
3.029167000000e+00,1.042879700660e+00,9.419166445700e-01,1.002296924600e+00,1.001571893700e+00
3.033333000000e+00,1.043282985690e+00,9.423943758000e-01,1.002718567800e+00,1.002359867100e+00
3.037500000000e+00,1.043774127960e+00,9.430497884800e-01,1.003130078300e+00,1.003135919600e+00
3.041667000000e+00,1.044348239900e+00,9.438759684600e-01,1.003530025500e+00,1.003895402000e+00
3.045833000000e+00,1.044999957080e+00,9.448641538600e-01,1.003917217300e+00,1.004633665100e+00
3.050000000000e+00,1.045723438260e+00,9.460045695300e-01,1.004290580700e+00,1.005346655800e+00
3.054167000000e+00,1.046511530880e+00,9.472852945300e-01,1.004648804700e+00,1.006030201900e+00
3.058333000000e+00,1.047356963160e+00,9.486928582200e-01,1.004990816100e+00,1.006680011700e+00
3.062500000000e+00,1.048252224920e+00,9.502137303400e-01,1.005315542200e+00,1.007292509100e+00
3.066667000000e+00,1.049188971520e+00,9.518324136700e-01,1.005622029300e+00,1.007863760000e+00
3.070833000000e+00,1.050158858300e+00,9.535326361700e-01,1.005909204500e+00,1.008390188200e+00
3.075000000000e+00,1.051153540610e+00,9.552987813900e-01,1.006176233300e+00,1.008868932700e+00
3.079167000000e+00,1.052164554600e+00,9.571139812500e-01,1.006422162100e+00,1.009296655700e+00
3.083333000000e+00,1.053183197980e+00,9.589613080000e-01,1.006646275500e+00,1.009670734400e+00
3.087500000000e+00,1.054201722150e+00,9.608251452400e-01,1.006847739200e+00,1.009988904000e+00
3.091667000000e+00,1.055211901660e+00,9.626893401100e-01,1.007025837900e+00,1.010249018700e+00
3.095833000000e+00,1.056205987930e+00,9.645383954000e-01,1.007180094700e+00,1.010449409500e+00
3.100000000000e+00,1.057177662850e+00,9.663589596700e-01,1.007309794400e+00,1.010588765100e+00
3.104167000000e+00,1.058120012280e+00,9.681374430700e-01,1.007414460200e+00,1.010666132000e+00
3.108333000000e+00,1.059026956560e+00,9.698614478100e-01,1.007493734400e+00,1.010680913900e+00
3.112500000000e+00,1.059893965720e+00,9.715212583500e-01,1.007547140100e+00,1.010632991800e+00
3.116667000000e+00,1.060716390610e+00,9.731072783500e-01,1.007574558300e+00,1.010522604000e+00
3.120833000000e+00,1.061490297320e+00,9.746113419500e-01,1.007575750400e+00,1.010350585000e+00
3.125000000000e+00,1.062213182450e+00,9.760279655500e-01,1.007550597200e+00,1.010117650000e+00
3.129167000000e+00,1.062882661820e+00,9.773519039200e-01,1.007499098800e+00,1.009825587300e+00
3.133333000000e+00,1.063497304920e+00,9.785795211800e-01,1.007421135900e+00,1.009476184800e+00
3.137500000000e+00,1.064056754110e+00,9.797092676200e-01,1.007316947000e+00,1.009071588500e+00
3.141667000000e+00,1.064560770990e+00,9.807399511300e-01,1.007186651200e+00,1.008614301700e+00
3.145833000000e+00,1.065009951590e+00,9.816715121300e-01,1.007030725500e+00,1.008107662200e+00
3.150000000000e+00,1.065405607220e+00,9.825056195300e-01,1.006849288900e+00,1.007554292700e+00
3.154167000000e+00,1.065749406810e+00,9.832438826600e-01,1.006642937700e+00,1.006958246200e+00
3.158333000000e+00,1.066043376920e+00,9.838887453100e-01,1.006412267700e+00,1.006323099100e+00
3.162500000000e+00,1.066290140150e+00,9.844433665300e-01,1.006157636600e+00,1.005652904500e+00
3.166667000000e+00,1.066492319110e+00,9.849107861500e-01,1.005879998200e+00,1.004951715500e+00
3.170833000000e+00,1.066652655600e+00,9.852943420400e-01,1.005580186800e+00,1.004224419600e+00
3.175000000000e+00,1.066774368290e+00,9.855973124500e-01,1.005258679400e+00,1.003475189200e+00
3.179167000000e+00,1.066860437390e+00,9.858227968200e-01,1.004916787100e+00,1.002708673500e+00
3.183333000000e+00,1.066913843150e+00,9.859734773600e-01,1.004555463800e+00,1.001930117600e+00
3.187500000000e+00,1.066937446590e+00,9.860517978700e-01,1.004175543800e+00,1.001143813100e+00
3.191667000000e+00,1.066933870320e+00,9.860596060800e-01,1.003778457600e+00,1.000354886100e+00
3.195833000000e+00,1.066905856130e+00,9.859983921100e-01,1.003365397500e+00,9.995682240000e-01
3.200000000000e+00,1.066855430600e+00,9.858689904200e-01,1.002937436100e+00,9.987884760000e-01
3.204167000000e+00,1.066784620290e+00,9.856718182600e-01,1.002496242500e+00,9.980204105000e-01
3.208333000000e+00,1.066695213320e+00,9.854068756100e-01,1.002043128000e+00,9.972690344000e-01
3.212500000000e+00,1.066588401790e+00,9.850735664400e-01,1.001579523100e+00,9.965383410000e-01
3.216667000000e+00,1.066465258600e+00,9.846711158800e-01,1.001107096700e+00,9.958330393000e-01
3.220833000000e+00,1.066326498990e+00,9.841986894600e-01,1.000627398500e+00,9.951574802000e-01
3.225000000000e+00,1.066172480580e+00,9.836549162900e-01,1.000141978300e+00,9.945152998000e-01
3.229167000000e+00,1.066003322600e+00,9.830388426800e-01,9.996527433000e-01,9.939104319000e-01
3.233333000000e+00,1.065818786620e+00,9.823497533800e-01,9.991613030000e-01,9.933465123000e-01
3.237500000000e+00,1.065618515010e+00,9.815866947200e-01,9.986693859000e-01,9.928265214000e-01
3.241667000000e+00,1.065401911740e+00,9.807496070900e-01,9.981788397000e-01,9.923534989000e-01
3.245833000000e+00,1.065168261530e+00,9.798392653500e-01,9.976916313000e-01,9.919302464000e-01
3.250000000000e+00,1.064916491510e+00,9.788562655400e-01,9.972094297000e-01,9.915587306000e-01
3.254167000000e+00,1.064645648000e+00,9.778026342400e-01,9.967340827000e-01,9.912409782000e-01
3.258333000000e+00,1.064354896550e+00,9.766815900800e-01,9.962676764000e-01,9.909785986000e-01
3.262500000000e+00,1.064042925830e+00,9.754961729000e-01,9.958118200000e-01,9.907727242000e-01
3.266667000000e+00,1.063708662990e+00,9.742514491100e-01,9.953685403000e-01,9.906240702000e-01
3.270833000000e+00,1.063351392750e+00,9.729533791500e-01,9.949396253000e-01,9.905332327000e-01
3.275000000000e+00,1.062970042230e+00,9.716080427200e-01,9.945268631000e-01,9.905000329000e-01
3.279167000000e+00,1.062563776970e+00,9.702233672100e-01,9.941319823000e-01,9.905241728000e-01
3.283333000000e+00,1.062132239340e+00,9.688081741300e-01,9.937569499000e-01,9.906049371000e-01
3.287500000000e+00,1.061674714090e+00,9.673712253600e-01,9.934031367000e-01,9.907412529000e-01
3.291667000000e+00,1.061190962790e+00,9.659227728800e-01,9.930723906000e-01,9.909315705000e-01
3.295833000000e+00,1.060681104660e+00,9.644737243700e-01,9.927662015000e-01,9.911741614000e-01
3.300000000000e+00,1.060145258900e+00,9.630343914000e-01,9.924860001000e-01,9.914669991000e-01
3.304167000000e+00,1.059583663940e+00,9.616163969000e-01,9.922332168000e-01,9.918075204000e-01
